# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
946           	smoothSolver	8.882360e-06	7.357800e-07	5	8.712250e-05	6.153530e-06	4	false	GAMG	4.292740e-05	1.821440e-06	1	true
947           	smoothSolver	8.822220e-06	7.307020e-07	5	7.785570e-05	6.124620e-06	4	false	GAMG	4.804770e-05	1.656820e-06	1	true
948           	smoothSolver	8.723290e-06	7.249810e-07	5	7.713230e-05	6.077290e-06	4	false	GAMG	4.278750e-05	1.812120e-06	1	true
949           	smoothSolver	8.663360e-06	7.188840e-07	5	7.712890e-05	6.042760e-06	4	false	GAMG	4.891590e-05	1.660640e-06	1	true
950           	smoothSolver	8.559510e-06	7.131540e-07	5	7.566490e-05	5.995510e-06	4	false	GAMG	4.379370e-05	1.798280e-06	1	true
951           	smoothSolver	8.495240e-06	7.067420e-07	5	7.808730e-05	5.958550e-06	4	false	GAMG	4.766040e-05	1.636370e-06	1	true
952           	smoothSolver	8.393940e-06	7.013320e-07	5	7.500860e-05	5.911260e-06	4	false	GAMG	4.328300e-05	1.788210e-06	1	true
953           	smoothSolver	8.325510e-06	6.955760e-07	5	7.476450e-05	5.875020e-06	4	false	GAMG	4.815570e-05	1.649380e-06	1	true
954           	smoothSolver	8.255430e-06	6.898960e-07	5	7.776030e-05	5.826150e-06	4	false	GAMG	4.342620e-05	1.796070e-06	1	true
955           	smoothSolver	8.177220e-06	6.844800e-07	5	7.353210e-05	5.792150e-06	4	false	GAMG	4.862490e-05	1.635800e-06	1	true
956           	smoothSolver	8.178710e-06	6.731830e-07	5	1.265830e-04	9.230870e-06	3	false	GAMG	4.288590e-05	1.879250e-06	1	true
957           	smoothSolver	8.084230e-06	6.725370e-07	5	8.284310e-05	6.030570e-06	4	false	GAMG	4.899830e-05	1.709990e-06	1	true
958           	smoothSolver	7.922990e-06	6.679270e-07	5	7.287000e-05	5.828990e-06	4	false	GAMG	4.362420e-05	1.824220e-06	1	true
959           	smoothSolver	8.087840e-06	6.610150e-07	5	8.752660e-05	5.672110e-06	4	false	GAMG	4.786520e-05	1.658500e-06	1	true
960           	smoothSolver	7.788860e-06	6.571860e-07	5	7.102040e-05	5.585290e-06	4	false	GAMG	4.275030e-05	1.776530e-06	1	true
961           	smoothSolver	7.735100e-06	6.499110e-07	5	7.430600e-05	5.526770e-06	4	false	GAMG	4.802890e-05	1.640610e-06	1	true
962           	smoothSolver	7.658070e-06	6.467730e-07	5	7.021300e-05	5.488650e-06	4	false	GAMG	4.314940e-05	1.758730e-06	1	true
963           	smoothSolver	7.567060e-06	6.417950e-07	5	7.072440e-05	5.460640e-06	4	false	GAMG	4.865540e-05	1.617470e-06	1	true
964           	smoothSolver	7.484200e-06	6.369530e-07	5	6.824700e-05	5.416330e-06	4	false	GAMG	4.314330e-05	1.733910e-06	1	true
965           	smoothSolver	7.480710e-06	6.303990e-07	5	8.920170e-05	8.679550e-06	3	false	GAMG	4.842360e-05	1.743230e-06	1	true
966           	smoothSolver	7.336960e-06	6.264790e-07	5	6.993040e-05	5.618610e-06	4	false	GAMG	4.313870e-05	1.763520e-06	1	true
967           	smoothSolver	7.289000e-06	6.210000e-07	5	7.144000e-05	5.462630e-06	4	false	GAMG	4.811890e-05	1.663570e-06	1	true
968           	smoothSolver	7.219590e-06	6.164760e-07	5	6.790050e-05	5.332020e-06	4	false	GAMG	4.283260e-05	1.749960e-06	1	true
969           	smoothSolver	7.144980e-06	6.116760e-07	5	6.625400e-05	5.236220e-06	4	false	GAMG	4.799090e-05	1.621540e-06	1	true
970           	smoothSolver	7.067250e-06	6.070330e-07	5	6.538520e-05	5.173470e-06	4	false	GAMG	4.192210e-05	1.720190e-06	1	true
971           	smoothSolver	7.007550e-06	6.022310e-07	5	6.521160e-05	5.138110e-06	4	false	GAMG	4.717110e-05	1.598830e-06	1	true
972           	smoothSolver	6.935990e-06	5.977280e-07	5	6.406610e-05	5.095690e-06	4	false	GAMG	4.254190e-05	1.706780e-06	1	true
973           	smoothSolver	6.856250e-06	5.907620e-07	5	9.986030e-05	8.154880e-06	3	false	GAMG	4.804160e-05	1.701530e-06	1	true
974           	smoothSolver	6.804150e-06	5.881560e-07	5	6.567820e-05	5.282080e-06	4	false	GAMG	4.275820e-05	1.729650e-06	1	true
975           	smoothSolver	6.755380e-06	5.833970e-07	5	6.678450e-05	5.136260e-06	4	false	GAMG	4.822730e-05	1.654870e-06	1	true
976           	smoothSolver	6.676500e-06	5.791850e-07	5	6.245760e-05	5.008520e-06	4	false	GAMG	4.247280e-05	1.731720e-06	1	true
977           	smoothSolver	6.613850e-06	5.739490e-07	5	6.918070e-05	4.913800e-06	4	false	GAMG	4.731780e-05	1.612650e-06	1	true
978           	smoothSolver	6.578720e-06	5.704100e-07	5	6.272670e-05	4.856100e-06	4	false	GAMG	4.270800e-05	1.687360e-06	1	true
979           	smoothSolver	6.501370e-06	5.660970e-07	5	6.089550e-05	4.821540e-06	4	false	GAMG	4.761100e-05	1.590630e-06	1	true
980           	smoothSolver	6.433340e-06	5.619440e-07	5	6.005370e-05	4.778190e-06	4	false	GAMG	4.159730e-05	1.672420e-06	1	true
981           	smoothSolver	6.379270e-06	5.574710e-07	5	6.000520e-05	4.747950e-06	4	false	GAMG	4.694560e-05	1.586940e-06	1	true
982           	smoothSolver	6.317810e-06	5.533730e-07	5	5.887350e-05	4.702730e-06	4	false	GAMG	4.202740e-05	1.667140e-06	1	true
983           	smoothSolver	6.261710e-06	5.485120e-07	5	6.420710e-05	4.666060e-06	4	false	GAMG	4.699550e-05	1.585490e-06	1	true
984           	smoothSolver	6.195130e-06	5.448250e-07	5	5.785570e-05	4.620850e-06	4	false	GAMG	4.143640e-05	1.665630e-06	1	true
985           	smoothSolver	6.147590e-06	5.402530e-07	5	6.126660e-05	4.584600e-06	4	false	GAMG	4.680280e-05	1.591030e-06	1	true
986           	smoothSolver	6.083570e-06	5.366450e-07	5	5.683940e-05	4.539380e-06	4	false	GAMG	4.134660e-05	1.662890e-06	1	true
987           	smoothSolver	6.041220e-06	5.322770e-07	5	6.081600e-05	4.504090e-06	4	false	GAMG	4.673790e-05	1.581880e-06	1	true
988           	smoothSolver	5.975470e-06	5.287160e-07	5	5.588680e-05	4.459510e-06	4	false	GAMG	4.136680e-05	1.647330e-06	1	true
989           	smoothSolver	5.938510e-06	5.242160e-07	5	6.082050e-05	4.423690e-06	4	false	GAMG	4.651840e-05	1.582720e-06	1	true
990           	smoothSolver	5.873850e-06	5.208910e-07	5	5.480550e-05	4.380490e-06	4	false	GAMG	4.146350e-05	1.642940e-06	1	true
991           	smoothSolver	5.829490e-06	5.167330e-07	5	5.548920e-05	4.347150e-06	4	false	GAMG	4.713440e-05	1.580670e-06	1	true
992           	smoothSolver	5.810520e-06	5.130640e-07	5	5.431880e-05	4.303080e-06	4	false	GAMG	4.162750e-05	1.637410e-06	1	true
993           	smoothSolver	5.721050e-06	5.091310e-07	5	5.363940e-05	4.270610e-06	4	false	GAMG	4.833450e-05	1.582720e-06	1	true
994           	smoothSolver	5.667960e-06	5.056840e-07	5	5.278160e-05	4.224960e-06	4	false	GAMG	4.223950e-05	1.619850e-06	1	true
995           	smoothSolver	5.736940e-06	4.998450e-07	5	8.574360e-05	6.731610e-06	3	false	GAMG	4.667280e-05	1.612270e-06	1	true
996           	smoothSolver	5.552460e-06	4.983560e-07	5	5.357680e-05	4.357940e-06	4	false	GAMG	4.158400e-05	1.618260e-06	1	true
997           	smoothSolver	5.510690e-06	4.942900e-07	5	5.902120e-05	4.236450e-06	4	false	GAMG	4.640420e-05	1.588360e-06	1	true
998           	smoothSolver	5.460320e-06	4.914680e-07	5	5.115470e-05	4.125270e-06	4	false	GAMG	4.106900e-05	1.614750e-06	1	true
999           	smoothSolver	5.422840e-06	4.875930e-07	5	5.479960e-05	4.044780e-06	4	false	GAMG	4.609110e-05	1.563150e-06	1	true
1000          	smoothSolver	5.370980e-06	4.845070e-07	5	4.981240e-05	3.987250e-06	4	false	GAMG	4.107490e-05	1.595990e-06	1	true
1001          	smoothSolver	5.343380e-06	4.805440e-07	5	5.461440e-05	3.950130e-06	4	false	GAMG	4.627380e-05	1.556280e-06	1	true
1002          	smoothSolver	5.284830e-06	4.775730e-07	5	4.891990e-05	3.910410e-06	4	false	GAMG	4.127790e-05	1.586560e-06	1	true
1003          	smoothSolver	5.255020e-06	4.736300e-07	5	5.396670e-05	3.879430e-06	4	false	GAMG	4.623690e-05	1.548310e-06	1	true
1004          	smoothSolver	5.191380e-06	4.709170e-07	5	4.787500e-05	3.840490e-06	4	false	GAMG	4.086740e-05	1.570430e-06	1	true
1005          	smoothSolver	5.146540e-06	4.672920e-07	5	4.844620e-05	3.808130e-06	4	false	GAMG	4.558400e-05	1.543590e-06	1	true
1006          	smoothSolver	5.107290e-06	4.642800e-07	5	4.689160e-05	3.766690e-06	4	false	GAMG	4.126250e-05	1.564730e-06	1	true
1007          	smoothSolver	5.284130e-06	4.585520e-07	5	9.759740e-05	5.985760e-06	3	false	GAMG	4.621120e-05	1.574970e-06	1	true
1008          	smoothSolver	5.032080e-06	4.572110e-07	5	5.092710e-05	3.876190e-06	4	false	GAMG	4.092600e-05	1.563970e-06	1	true
1009          	smoothSolver	4.975900e-06	4.540270e-07	5	4.633530e-05	3.770860e-06	4	false	GAMG	4.628120e-05	1.554490e-06	1	true
1010          	smoothSolver	5.389100e-06	4.449610e-07	5	1.129850e-04	1.004810e-05	2	false	GAMG	4.112710e-05	1.696080e-06	1	true
1011          	smoothSolver	4.887980e-06	4.473840e-07	5	4.958190e-05	4.063350e-06	4	false	GAMG	4.683470e-05	1.602040e-06	1	true
1012          	smoothSolver	4.848610e-06	4.450090e-07	5	4.592650e-05	3.821790e-06	4	false	GAMG	4.128790e-05	1.626890e-06	1	true
1013          	smoothSolver	4.820510e-06	4.417800e-07	5	4.588900e-05	3.617370e-06	4	false	GAMG	4.563550e-05	1.577280e-06	1	true
1014          	smoothSolver	4.784790e-06	4.394550e-07	5	4.344090e-05	3.495900e-06	4	false	GAMG	4.064450e-05	1.533710e-06	1	true
1015          	smoothSolver	4.751380e-06	4.363560e-07	5	4.296820e-05	3.431080e-06	4	false	GAMG	4.588910e-05	1.512380e-06	1	true
1016          	smoothSolver	4.699600e-06	4.332920e-07	5	4.350810e-05	3.386790e-06	4	false	GAMG	4.012690e-05	1.514170e-06	1	true
1017          	smoothSolver	4.661990e-06	4.305330e-07	5	4.192740e-05	3.363690e-06	4	false	GAMG	4.503490e-05	1.510980e-06	1	true
1018          	smoothSolver	4.629790e-06	4.278910e-07	5	4.126080e-05	3.331830e-06	4	false	GAMG	4.022600e-05	1.516780e-06	1	true
1019          	smoothSolver	4.604380e-06	4.246830e-07	5	4.141730e-05	3.305950e-06	4	false	GAMG	4.540900e-05	1.509330e-06	1	true
1020          	smoothSolver	4.556670e-06	4.225020e-07	5	4.049590e-05	3.271840e-06	4	false	GAMG	4.017790e-05	1.511250e-06	1	true
1021          	smoothSolver	4.546930e-06	4.192530e-07	5	5.182570e-05	3.242030e-06	4	false	GAMG	4.632060e-05	1.504570e-06	1	true
1022          	smoothSolver	4.495020e-06	4.172870e-07	5	3.966190e-05	3.208100e-06	4	false	GAMG	4.075410e-05	1.512150e-06	1	true
1023          	smoothSolver	4.530880e-06	4.129240e-07	5	9.383430e-05	8.738180e-06	2	false	GAMG	4.655300e-05	1.649290e-06	1	true
1024          	smoothSolver	4.428960e-06	4.113390e-07	5	4.630040e-05	3.531800e-06	4	false	GAMG	4.111840e-05	1.536390e-06	1	true
1025          	smoothSolver	4.427030e-06	4.087060e-07	5	4.772150e-05	3.360280e-06	4	false	GAMG	4.686890e-05	1.553210e-06	1	true
1026          	smoothSolver	4.373100e-06	4.067260e-07	5	3.890140e-05	3.195840e-06	4	false	GAMG	4.106800e-05	1.525170e-06	1	true
1027          	smoothSolver	4.356350e-06	4.023620e-07	5	1.084340e-04	8.458120e-06	2	false	GAMG	4.661560e-05	1.610340e-06	1	true
1028          	smoothSolver	4.304610e-06	4.013590e-07	5	4.314420e-05	3.394340e-06	4	false	GAMG	4.088160e-05	1.506520e-06	1	true
1029          	smoothSolver	4.306490e-06	3.989080e-07	5	4.595810e-05	3.219440e-06	4	false	GAMG	4.636320e-05	1.524430e-06	1	true
1030          	smoothSolver	4.253380e-06	3.968810e-07	5	3.730280e-05	3.065250e-06	4	false	GAMG	4.064940e-05	1.486260e-06	1	true
1031          	smoothSolver	4.359370e-06	3.933790e-07	5	4.895830e-05	4.746660e-06	3	false	GAMG	4.512540e-05	1.482110e-06	1	true
1032          	smoothSolver	4.191990e-06	3.917630e-07	5	3.737990e-05	3.054590e-06	4	false	GAMG	3.940690e-05	1.453420e-06	1	true
1033          	smoothSolver	4.171000e-06	3.893860e-07	5	3.616890e-05	2.970310e-06	4	false	GAMG	4.489230e-05	1.464820e-06	1	true
1034          	smoothSolver	4.139240e-06	3.869590e-07	5	3.557870e-05	2.894680e-06	4	false	GAMG	3.969760e-05	1.443970e-06	1	true
1035          	smoothSolver	4.118810e-06	3.844030e-07	5	3.588210e-05	2.846200e-06	4	false	GAMG	4.534540e-05	1.456860e-06	1	true
1036          	smoothSolver	4.085140e-06	3.821740e-07	5	3.453200e-05	2.809680e-06	4	false	GAMG	4.015240e-05	1.443100e-06	1	true
1037          	smoothSolver	4.156830e-06	3.780920e-07	5	8.085880e-05	7.602960e-06	2	false	GAMG	4.559460e-05	1.555950e-06	1	true
1038          	smoothSolver	4.016770e-06	3.770180e-07	5	3.765270e-05	3.087060e-06	4	false	GAMG	4.043320e-05	1.467460e-06	1	true
1039          	smoothSolver	4.012520e-06	3.747560e-07	5	3.995560e-05	2.938680e-06	4	false	GAMG	4.583810e-05	1.493080e-06	1	true
1040          	smoothSolver	3.967700e-06	3.728610e-07	5	3.390730e-05	2.796100e-06	4	false	GAMG	3.960480e-05	1.459390e-06	1	true
1041          	smoothSolver	3.963390e-06	3.705100e-07	5	4.126200e-05	2.699640e-06	4	false	GAMG	4.480350e-05	1.457470e-06	1	true
1042          	smoothSolver	3.931900e-06	3.688340e-07	5	3.253010e-05	2.641010e-06	4	false	GAMG	4.010560e-05	1.432150e-06	1	true
1043          	smoothSolver	3.921620e-06	3.665000e-07	5	3.876510e-05	2.609080e-06	4	false	GAMG	4.503750e-05	1.447860e-06	1	true
1044          	smoothSolver	3.882910e-06	3.647540e-07	5	3.167230e-05	2.582580e-06	4	false	GAMG	3.957580e-05	1.425720e-06	1	true
1045          	smoothSolver	3.872180e-06	3.624830e-07	5	3.672080e-05	2.564890e-06	4	false	GAMG	4.502850e-05	1.439480e-06	1	true
1046          	smoothSolver	3.838330e-06	3.605720e-07	5	3.117080e-05	2.542060e-06	4	false	GAMG	3.948510e-05	1.414950e-06	1	true
1047          	smoothSolver	3.830750e-06	3.581140e-07	5	3.914280e-05	2.522830e-06	4	false	GAMG	4.452790e-05	1.426700e-06	1	true
1048          	smoothSolver	3.791780e-06	3.563460e-07	5	3.056950e-05	2.496570e-06	4	false	GAMG	3.923960e-05	1.402860e-06	1	true
1049          	smoothSolver	3.783680e-06	3.540230e-07	5	3.485820e-05	2.472030e-06	4	false	GAMG	4.470150e-05	1.420270e-06	1	true
1050          	smoothSolver	3.750300e-06	3.520200e-07	5	2.997860e-05	2.442320e-06	4	false	GAMG	3.927030e-05	1.400130e-06	1	true
1051          	smoothSolver	3.744420e-06	3.494540e-07	5	3.663330e-05	2.416010e-06	4	false	GAMG	4.457050e-05	1.418890e-06	1	true
1052          	smoothSolver	3.703840e-06	3.475720e-07	5	2.926850e-05	2.386700e-06	4	false	GAMG	3.911250e-05	1.397680e-06	1	true
1053          	smoothSolver	3.689040e-06	3.452660e-07	5	3.235330e-05	2.362930e-06	4	false	GAMG	4.432550e-05	1.416060e-06	1	true
1054          	smoothSolver	3.661210e-06	3.433330e-07	5	2.863720e-05	2.335130e-06	4	false	GAMG	3.920270e-05	1.390480e-06	1	true
1055          	smoothSolver	3.642940e-06	3.408780e-07	5	3.377680e-05	2.312420e-06	4	false	GAMG	4.417600e-05	1.408110e-06	1	true
1056          	smoothSolver	3.639140e-06	3.391200e-07	5	2.977020e-05	2.287740e-06	4	false	GAMG	3.977280e-05	1.386790e-06	1	true
1057          	smoothSolver	3.605780e-06	3.372120e-07	5	2.797220e-05	2.267720e-06	4	false	GAMG	4.508040e-05	1.400310e-06	1	true
1058          	smoothSolver	3.593190e-06	3.351320e-07	5	2.941490e-05	2.241830e-06	4	false	GAMG	3.903520e-05	1.371730e-06	1	true
1059          	smoothSolver	3.568440e-06	3.332770e-07	5	2.749250e-05	2.220570e-06	4	false	GAMG	4.463140e-05	1.387770e-06	1	true
1060          	smoothSolver	3.540510e-06	3.313200e-07	5	2.672870e-05	2.195050e-06	4	false	GAMG	3.934050e-05	1.361190e-06	1	true
1061          	smoothSolver	3.545370e-06	3.278840e-07	5	7.085270e-05	5.885120e-06	2	false	GAMG	4.453150e-05	1.427350e-06	1	true
1062          	smoothSolver	3.501960e-06	3.268220e-07	5	3.001110e-05	2.407160e-06	4	false	GAMG	3.951920e-05	1.370470e-06	1	true
1063          	smoothSolver	3.503910e-06	3.249300e-07	5	3.091520e-05	2.291070e-06	4	false	GAMG	4.504370e-05	1.388290e-06	1	true
1064          	smoothSolver	3.468770e-06	3.233500e-07	5	2.621040e-05	2.177970e-06	4	false	GAMG	3.910010e-05	1.353330e-06	1	true
1065          	smoothSolver	3.458650e-06	3.214150e-07	5	3.048500e-05	2.101260e-06	4	false	GAMG	4.389200e-05	1.365230e-06	1	true
1066          	smoothSolver	3.432930e-06	3.199310e-07	5	2.501190e-05	2.050570e-06	4	false	GAMG	3.888590e-05	1.339330e-06	1	true
1067          	smoothSolver	3.419790e-06	3.180820e-07	5	2.570840e-05	2.020850e-06	4	false	GAMG	4.387050e-05	1.362130e-06	1	true
1068          	smoothSolver	3.393630e-06	3.163430e-07	5	2.431930e-05	1.999430e-06	4	false	GAMG	3.892950e-05	1.333520e-06	1	true
1069          	smoothSolver	3.515530e-06	3.134850e-07	5	6.307790e-05	5.356870e-06	2	false	GAMG	4.408930e-05	1.395330e-06	1	true
1070          	smoothSolver	3.383010e-06	3.122450e-07	5	3.075730e-05	2.202770e-06	4	false	GAMG	3.927530e-05	1.333600e-06	1	true
1071          	smoothSolver	3.341030e-06	3.107660e-07	5	2.461260e-05	2.100950e-06	4	false	GAMG	4.406190e-05	1.347340e-06	1	true
1072          	smoothSolver	4.597500e-06	3.022340e-07	5	1.369120e-04	1.003630e-05	1	false	GAMG	3.867540e-05	1.466100e-06	1	true
1073          	smoothSolver	3.313210e-06	3.068450e-07	5	2.862810e-05	2.393300e-06	4	false	GAMG	4.524090e-05	1.341750e-06	1	true
1074          	smoothSolver	3.295490e-06	3.054120e-07	5	2.485710e-05	2.179520e-06	4	false	GAMG	4.021190e-05	1.357980e-06	1	true
1075          	smoothSolver	3.534480e-06	3.017170e-07	5	5.470600e-05	5.288810e-06	2	false	GAMG	4.389770e-05	1.320020e-06	1	true
1076          	smoothSolver	3.261100e-06	3.018050e-07	5	2.459120e-05	2.106170e-06	4	false	GAMG	3.903060e-05	1.307740e-06	1	true
1077          	smoothSolver	3.248090e-06	3.001620e-07	5	2.312940e-05	1.963730e-06	4	false	GAMG	4.423890e-05	1.327680e-06	1	true
1078          	smoothSolver	3.332690e-06	2.977400e-07	5	3.177390e-05	2.943590e-06	3	false	GAMG	3.837660e-05	1.288890e-06	1	true
1079          	smoothSolver	3.226910e-06	2.964640e-07	5	2.376910e-05	1.880470e-06	4	false	GAMG	4.359880e-05	1.307540e-06	1	true
1080          	smoothSolver	3.204320e-06	2.948530e-07	5	2.161240e-05	1.812970e-06	4	false	GAMG	3.829840e-05	1.289710e-06	1	true
1081          	smoothSolver	3.192190e-06	2.930280e-07	5	2.236140e-05	1.763370e-06	4	false	GAMG	4.318170e-05	1.299690e-06	1	true
1082          	smoothSolver	3.195580e-06	2.912740e-07	5	2.267450e-05	1.731400e-06	4	false	GAMG	3.915710e-05	1.273020e-06	1	true
1083          	smoothSolver	3.171600e-06	2.895460e-07	5	2.094390e-05	1.710870e-06	4	false	GAMG	4.419030e-05	1.287790e-06	1	true
1084          	smoothSolver	3.264150e-06	2.866680e-07	5	4.210840e-05	2.686930e-06	3	false	GAMG	3.788760e-05	1.261220e-06	1	true
1085          	smoothSolver	3.131210e-06	2.858780e-07	5	2.158790e-05	1.755070e-06	4	false	GAMG	4.352650e-05	1.267740e-06	1	true
1086          	smoothSolver	3.120450e-06	2.841530e-07	5	2.039470e-05	1.706300e-06	4	false	GAMG	3.835490e-05	1.243990e-06	1	true
1087          	smoothSolver	3.130780e-06	2.821790e-07	5	2.649370e-05	2.638670e-06	3	false	GAMG	4.168300e-05	1.243740e-06	1	true
1088          	smoothSolver	3.081130e-06	2.804680e-07	5	2.026660e-05	1.705680e-06	4	false	GAMG	3.741930e-05	1.248510e-06	1	true
1089          	smoothSolver	3.131910e-06	2.778770e-07	5	5.362110e-05	4.406040e-06	2	false	GAMG	4.156190e-05	1.217750e-06	1	true
1090          	smoothSolver	3.060510e-06	2.766940e-07	5	2.183650e-05	1.797970e-06	4	false	GAMG	3.772590e-05	1.286370e-06	1	true
1091          	smoothSolver	3.059570e-06	2.745620e-07	5	2.810660e-05	2.676780e-06	3	false	GAMG	4.130680e-05	1.149850e-06	1	true
1092          	smoothSolver	3.060520e-06	2.731610e-07	5	2.187200e-05	1.682450e-06	4	false	GAMG	3.842590e-05	1.272060e-06	1	true
1093          	smoothSolver	3.027330e-06	2.714390e-07	5	1.983660e-05	1.594750e-06	4	false	GAMG	4.188090e-05	1.143420e-06	1	true
1094          	smoothSolver	3.295900e-06	2.690760e-07	5	3.822690e-05	2.432610e-06	3	false	GAMG	3.732710e-05	1.241140e-06	1	true
1095          	smoothSolver	2.988370e-06	2.678570e-07	5	1.874590e-05	1.570520e-06	4	false	GAMG	4.151220e-05	1.138720e-06	1	true
1096          	smoothSolver	2.973040e-06	2.661360e-07	5	2.219850e-05	1.522920e-06	4	false	GAMG	3.898910e-05	1.237450e-06	1	true
1097          	smoothSolver	2.952290e-06	2.643160e-07	5	1.810490e-05	1.482560e-06	4	false	GAMG	4.271210e-05	1.133970e-06	1	true
1098          	smoothSolver	2.939970e-06	2.626710e-07	5	1.739660e-05	1.454020e-06	4	false	GAMG	3.751900e-05	1.205670e-06	1	true
1099          	smoothSolver	5.126050e-06	3.877130e-07	4	5.988600e-05	3.769830e-06	2	false	GAMG	4.156910e-05	1.138230e-06	1	true
1100          	smoothSolver	2.899810e-06	2.591040e-07	5	1.866830e-05	1.561090e-06	4	false	GAMG	3.740410e-05	1.194760e-06	1	true
1101          	smoothSolver	2.883380e-06	2.574050e-07	5	1.750190e-05	1.491310e-06	4	false	GAMG	4.119090e-05	1.109610e-06	1	true
1102          	smoothSolver	2.875560e-06	2.557600e-07	5	1.745120e-05	1.428770e-06	4	false	GAMG	3.700420e-05	1.176130e-06	1	true
1103          	smoothSolver	2.859200e-06	2.539500e-07	5	1.665200e-05	1.386800e-06	4	false	GAMG	4.158050e-05	1.104930e-06	1	true
1104          	smoothSolver	2.977490e-06	2.510870e-07	5	5.728750e-05	3.611760e-06	2	false	GAMG	3.707120e-05	1.190040e-06	1	true
1105          	smoothSolver	2.827530e-06	2.503350e-07	5	1.810170e-05	1.501830e-06	4	false	GAMG	4.147440e-05	1.105240e-06	1	true
1106          	smoothSolver	2.818820e-06	2.487890e-07	5	1.714620e-05	1.427240e-06	4	false	GAMG	3.727290e-05	1.173640e-06	1	true
1107          	smoothSolver	2.797340e-06	2.470580e-07	5	1.621110e-05	1.361010e-06	4	false	GAMG	4.163450e-05	1.090290e-06	1	true
